district_encoded,property_type_encoded,bedrooms,bathrooms,house_size,land_size,bed_bath_ratio,total_rooms,has_house_size,has_land_size,is_apartment,log_house_size,log_land_size
3,0,4,2,2000.0,10.4,2.0,6,1,1,0,7.601402334583733,2.4336133554004498
3,0,4,4,3180.0,6.4,1.0,8,1,1,0,8.064950891749143,2.0014800002101243
3,0,6,3,2500.0,7.2,2.0,9,1,1,0,7.824445930877619,2.1041341542702074
3,0,3,1,1115.0,6.0,3.0,4,1,1,0,7.017506142941256,1.9459101490553132
3,0,4,4,4000.0,8.0,1.0,8,1,1,0,8.294299608857235,2.1972245773362196
5,0,4,1,1500.0,15.0,4.0,5,1,1,0,7.313886831633462,2.772588722239781
3,0,4,4,3500.0,7.0,1.0,8,1,1,0,8.160803920954665,2.0794415416798357
3,0,4,3,3000.0,50.2,1.3333333333333333,7,1,1,0,8.006700845440367,3.9357395320454622
3,0,4,2,2000.0,15.0,2.0,6,1,1,0,7.601402334583733,2.772588722239781
3,0,5,5,3800.0,10.0,1.0,10,1,1,0,8.24301946898925,2.3978952727983707
3,0,6,5,3250.0,10.0,1.2,11,1,1,0,8.086717920303906,2.3978952727983707
5,0,4,2,2500.0,15.0,2.0,6,1,1,0,7.824445930877619,2.772588722239781
3,0,5,2,4000.0,10.0,2.5,7,1,1,0,8.294299608857235,2.3978952727983707
3,0,2,1,1200.0,7.0,2.0,3,1,1,0,7.0909098220799835,2.0794415416798357
3,0,3,2,1000.0,14.5,1.5,5,1,1,0,6.90875477931522,2.740840023925201
3,0,3,2,1400.0,11.0,1.5,5,1,1,0,7.244941546337007,2.4849066497880004
3,0,5,2,3500.0,10.0,2.5,7,1,1,0,8.160803920954665,2.3978952727983707
5,0,4,2,2400.0,10.0,2.0,6,1,1,0,7.783640596221253,2.3978952727983707
3,0,3,2,1640.0,6.0,1.5,5,1,1,0,7.403061091090091,1.9459101490553132
3,0,4,5,3700.0,21.0,0.8,9,1,1,0,8.216358332386156,3.091042453358316
3,0,3,2,1780.0,6.0,1.5,5,1,1,0,7.484930283289661,1.9459101490553132
3,0,3,3,1365.0,7.0,1.0,6,1,1,0,7.2196420401307355,2.0794415416798357
3,0,5,3,3000.0,14.11,1.6666666666666667,8,1,1,0,8.006700845440367,2.715356776284648
3,0,4,2,1800.0,6.0,2.0,6,1,1,0,7.496097345175956,1.9459101490553132
3,0,5,4,3000.0,10.0,1.25,9,1,1,0,8.006700845440367,2.3978952727983707
5,0,3,2,1480.0,10.0,1.5,5,1,1,0,7.300472814267799,2.3978952727983707
3,0,4,4,2650.0,9.0,1.0,8,1,1,0,7.8826922062890254,2.302585092994046
3,0,3,2,1598.0,6.25,1.5,5,1,1,0,7.377133712833954,1.9810014688665833
5,0,3,2,1900.0,15.5,1.5,5,1,1,0,7.550135342488429,2.803360380906535
5,0,1,1,1000.0,12.5,1.0,2,1,1,0,6.90875477931522,2.6026896854443837
3,0,5,5,3000.0,21.0,1.0,10,1,1,0,8.006700845440367,3.091042453358316
5,0,5,2,2425.0,10.0,2.5,7,1,1,0,7.793999089503996,2.3978952727983707
3,0,5,5,1950.0,6.85,1.0,10,1,1,0,7.576097340623111,2.060513531794317
9,0,5,5,4566.0,55.0,1.0,10,1,1,0,8.426611813185,4.02535169073515
5,0,4,3,2600.0,10.0,1.3333333333333333,7,1,1,0,7.8636512654486515,2.3978952727983707
5,0,4,4,3150.0,12.0,1.0,8,1,1,0,8.055475141757274,2.5649493574615367
3,0,3,2,1633.5,7.5,1.5,5,1,1,0,7.3990922261642655,2.1400661634962708
3,0,5,4,3000.0,8.0,1.25,9,1,1,0,8.006700845440367,2.1972245773362196
3,0,3,2,1380.0,11.0,1.5,5,1,1,0,7.2305631534092925,2.4849066497880004
3,0,4,3,3400.0,7.0,1.3333333333333333,7,1,1,0,8.131824785007195,2.0794415416798357
3,0,4,4,3500.0,6.5,1.0,8,1,1,0,8.160803920954665,2.0149030205422647
3,0,8,8,5500.0,11.0,1.0,16,1,1,0,8.612685172875459,2.4849066497880004
5,0,3,2,1200.0,10.0,1.5,5,1,1,0,7.0909098220799835,2.3978952727983707
3,0,3,2,2950.0,11.0,1.5,5,1,1,0,7.989899374942939,2.4849066497880004
13,0,2,1,2722.0,20.0,2.0,3,1,1,0,7.909489492673759,3.044522437723423
3,0,3,2,1648.0,13.0,1.5,5,1,1,0,7.407924322559599,2.6390573296152584
3,0,3,2,1640.0,6.0,1.5,5,1,1,0,7.403061091090091,1.9459101490553132
3,0,2,1,600.0,2.0,2.0,3,1,1,0,6.398594934535208,1.0986122886681098
3,0,3,3,2400.0,14.5,1.0,6,1,1,0,7.783640596221253,2.740840023925201
5,0,3,1,1364.0,15.0,3.0,4,1,1,0,7.21890970761906,2.772588722239781
3,0,4,3,4600.0,15.7,1.3333333333333333,7,1,1,0,8.434028950155469,2.8154087194227095
3,0,4,2,2687.0,10.0,2.0,6,1,1,0,7.89655270164304,2.3978952727983707
3,0,3,3,2100.0,7.0,1.0,6,1,1,0,7.650168700845001,2.0794415416798357
3,0,3,2,2000.0,14.0,1.5,5,1,1,0,7.601402334583733,2.70805020110221
3,0,5,5,5500.0,21.0,1.0,10,1,1,0,8.612685172875459,3.091042453358316
3,0,4,3,3000.0,10.0,1.3333333333333333,7,1,1,0,8.006700845440367,2.3978952727983707
3,0,3,3,4900.0,18.0,1.0,6,1,1,0,8.497194544909547,2.9444389791664403
3,0,3,2,2200.0,11.0,1.5,5,1,1,0,7.696667081526462,2.4849066497880004
3,0,3,1,1500.0,15.0,3.0,4,1,1,0,7.313886831633462,2.772588722239781
3,0,3,3,2415.0,6.0,1.0,6,1,1,0,7.789868559054706,1.9459101490553132
3,0,4,4,3800.0,10.5,1.0,8,1,1,0,8.24301946898925,2.4423470353692043
3,0,10,5,4000.0,20.0,2.0,15,1,1,0,8.294299608857235,3.044522437723423
3,0,7,7,6500.0,15.0,1.0,14,1,1,0,8.77971129020447,2.772588722239781
3,0,6,4,3500.0,8.0,1.5,10,1,1,0,8.160803920954665,2.1972245773362196
3,0,4,3,3000.0,6.0,1.3333333333333333,7,1,1,0,8.006700845440367,1.9459101490553132
3,0,4,3,2176.0,12.0,1.3333333333333333,7,1,1,0,7.685703061234547,2.5649493574615367
3,0,4,4,4000.0,8.0,1.0,8,1,1,0,8.294299608857235,2.1972245773362196
3,0,5,4,5100.0,37.0,1.25,9,1,1,0,8.537191877922927,3.6375861597263857
5,0,3,3,1019.0,6.5,1.0,6,1,1,0,6.927557906278317,2.0149030205422647
5,0,4,3,2800.0,10.0,1.3333333333333333,7,1,1,0,7.937731775260109,2.3978952727983707
5,0,2,1,1600.0,15.0,2.0,3,1,1,0,7.3783837129967145,2.772588722239781
5,0,4,1,1400.0,15.0,4.0,5,1,1,0,7.244941546337007,2.772588722239781
3,0,3,2,1780.0,6.0,1.5,5,1,1,0,7.484930283289661,1.9459101490553132
3,0,3,3,2900.0,7.5,1.0,6,1,1,0,7.972810784121404,2.1400661634962708
3,0,5,5,2000.0,,1.0,10,1,0,0,7.601402334583733,
3,0,6,6,4500.0,20.0,1.0,12,1,1,0,8.412054873292933,3.044522437723423
3,0,4,4,3750.0,10.0,1.0,8,1,1,0,8.229777750081887,2.3978952727983707
3,0,4,5,2850.0,7.5,0.8,9,1,1,0,7.955425088912672,2.1400661634962708
12,0,3,1,270.0,11.5,3.0,4,1,1,0,5.602118820879701,2.5257286443082556
5,0,2,1,1800.0,12.5,2.0,3,1,1,0,7.496097345175956,2.6026896854443837
3,0,5,2,2360.99,12.0,2.5,7,1,1,0,7.7672597630480915,2.5649493574615367
5,0,4,2,1994.0,11.6,2.0,6,1,1,0,7.598399329323964,2.533696813957432
3,0,3,2,1280.0,6.5,1.5,5,1,1,0,7.155396301896734,2.0149030205422647
3,0,6,5,3500.0,6.75,1.2,11,1,1,0,8.160803920954665,2.0476928433652555
3,0,4,3,2850.0,6.0,1.3333333333333333,7,1,1,0,7.955425088912672,1.9459101490553132
3,0,3,2,1100.0,8.0,1.5,5,1,1,0,7.00397413672268,2.1972245773362196
5,0,3,1,1700.0,12.0,3.0,4,1,1,0,7.438971592395862,2.5649493574615367
3,0,4,3,2800.0,10.0,1.3333333333333333,7,1,1,0,7.937731775260109,2.3978952727983707
3,0,5,3,5500.0,11.35,1.6666666666666667,8,1,1,0,8.612685172875459,2.513656063073986
5,0,4,3,3500.0,10.0,1.3333333333333333,7,1,1,0,8.160803920954665,2.3978952727983707
3,0,5,3,4210.0,13.5,1.6666666666666667,8,1,1,0,8.345455428161928,2.6741486494265287
5,0,3,1,2700.0,10.0,3.0,4,1,1,0,7.901377353792616,2.3978952727983707
5,0,2,1,2500.0,5.8,2.0,3,1,1,0,7.824445930877619,1.916922612182061
3,0,4,2,5000.0,16.5,2.0,6,1,1,0,8.517393171418904,2.8622008809294686
3,0,4,4,2800.0,10.0,1.0,8,1,1,0,7.937731775260109,2.3978952727983707
3,0,4,4,3000.0,6.0,1.0,8,1,1,0,8.006700845440367,1.9459101490553132
3,0,4,2,3300.0,7.05,2.0,6,1,1,0,8.101980731853192,2.0856720914304723
3,0,3,2,1284.0,6.1,1.5,5,1,1,0,7.158513997329321,1.9600947840472698
3,0,4,2,2200.0,6.8,2.0,6,1,1,0,7.696667081526462,2.0541237336955462
5,0,4,2,2500.0,14.7,2.0,6,1,1,0,7.824445930877619,2.7536607123542622
3,0,4,4,4360.0,14.25,1.0,8,1,1,0,8.380456667842767,2.7245795030534206
3,0,3,3,2100.0,7.0,1.0,6,1,1,0,7.650168700845001,2.0794415416798357
3,0,4,4,2600.0,7.75,1.0,8,1,1,0,7.8636512654486515,2.169053700369523
3,0,6,4,3200.0,14.0,1.5,10,1,1,0,8.071218539969863,2.70805020110221
5,0,3,2,1900.0,12.5,1.5,5,1,1,0,7.550135342488429,2.6026896854443837
5,0,5,5,3600.0,10.5,1.0,10,1,1,0,8.188966863648876,2.4423470353692043
3,0,5,2,1800.0,6.17,2.5,7,1,1,0,7.496097345175956,1.969905654611529
3,0,3,2,1600.0,8.0,1.5,5,1,1,0,7.3783837129967145,2.1972245773362196
3,0,3,1,1280.0,7.04,3.0,4,1,1,0,7.155396301896734,2.0844290831908747
5,0,4,3,3500.0,10.0,1.3333333333333333,7,1,1,0,8.160803920954665,2.3978952727983707
3,0,4,4,3500.0,10.0,1.0,8,1,1,0,8.160803920954665,2.3978952727983707
3,0,5,3,3100.0,6.25,1.6666666666666667,8,1,1,0,8.03947991910045,1.9810014688665833
3,0,4,4,8800.0,320.0,1.0,8,1,1,0,9.082620630373812,5.771441123130016
3,0,4,4,4000.0,8.0,1.0,8,1,1,0,8.294299608857235,2.1972245773362196
3,0,5,3,6000.0,19.2,1.6666666666666667,8,1,1,0,8.699681400989514,3.005682604407159
3,0,5,3,3100.0,12.0,1.6666666666666667,8,1,1,0,8.03947991910045,2.5649493574615367
3,0,9,4,4200.0,13.75,2.25,13,1,1,0,8.343077871169383,2.691243082785829
3,0,4,4,3500.0,10.0,1.0,8,1,1,0,8.160803920954665,2.3978952727983707
3,0,2,1,1100.0,6.5,2.0,3,1,1,0,7.00397413672268,2.0149030205422647
3,0,5,2,1400.0,5.4,2.5,7,1,1,0,7.244941546337007,1.8562979903656263
3,0,3,2,1200.0,10.0,1.5,5,1,1,0,7.0909098220799835,2.3978952727983707
3,0,4,3,3326.0,8.0,1.3333333333333333,7,1,1,0,8.109826276018477,2.1972245773362196
3,0,5,4,3200.0,20.0,1.25,9,1,1,0,8.071218539969863,3.044522437723423
16,0,3,2,4000.0,15.68,1.5,5,1,1,0,8.294299608857235,2.8142103969306005
3,0,4,3,3500.0,10.0,1.3333333333333333,7,1,1,0,8.160803920954665,2.3978952727983707
3,0,4,4,4716.0,12.0,1.0,8,1,1,0,8.458928283284262,2.5649493574615367
5,0,5,2,2650.0,10.0,2.5,7,1,1,0,7.8826922062890254,2.3978952727983707
3,0,4,3,3000.0,11.6,1.3333333333333333,7,1,1,0,8.006700845440367,2.533696813957432
3,0,4,3,3400.0,7.0,1.3333333333333333,7,1,1,0,8.131824785007195,2.0794415416798357
3,0,3,1,1200.0,6.0,3.0,4,1,1,0,7.0909098220799835,1.9459101490553132
3,0,2,1,1800.0,6.0,2.0,3,1,1,0,7.496097345175956,1.9459101490553132
3,0,3,3,1250.0,6.5,1.0,6,1,1,0,7.1316985104669115,2.0149030205422647
3,0,2,2,1500.0,3.25,1.0,4,1,1,0,7.313886831633462,1.4469189829363254
3,0,4,3,3500.0,10.0,1.3333333333333333,7,1,1,0,8.160803920954665,2.3978952727983707
5,0,5,2,2500.0,30.0,2.5,7,1,1,0,7.824445930877619,3.4339872044851463
5,0,4,2,2400.0,35.0,2.0,6,1,1,0,7.783640596221253,3.58351893845611
3,0,4,2,1908.0,7.0,2.0,6,1,1,0,7.554334823725748,2.0794415416798357
3,0,6,5,2400.0,8.0,1.2,11,1,1,0,7.783640596221253,2.1972245773362196
5,0,5,2,3108.0,17.87,2.5,7,1,1,0,8.042056410058754,2.9375733593804587
3,0,5,4,3250.0,11.6,1.25,9,1,1,0,8.086717920303906,2.533696813957432
3,0,4,4,2600.0,9.0,1.0,8,1,1,0,7.8636512654486515,2.302585092994046
3,0,4,3,4000.0,20.0,1.3333333333333333,7,1,1,0,8.294299608857235,3.044522437723423
3,0,3,2,1500.0,8.0,1.5,5,1,1,0,7.313886831633462,2.1972245773362196
5,0,3,3,2800.0,13.0,1.0,6,1,1,0,7.937731775260109,2.6390573296152584
3,0,10,8,6000.0,20.0,1.25,18,1,1,0,8.699681400989514,3.044522437723423
3,0,5,4,2970.0,7.8,1.25,9,1,1,0,7.9966538754626075,2.174751721484161
3,0,4,2,2500.0,13.0,2.0,6,1,1,0,7.824445930877619,2.6390573296152584
3,0,5,4,3500.0,22.0,1.25,9,1,1,0,8.160803920954665,3.1354942159291497
3,0,4,3,3200.0,9.0,1.3333333333333333,7,1,1,0,8.071218539969863,2.302585092994046
3,0,3,4,8745.0,147.2,0.75,7,1,1,0,9.076351731972865,4.998562712861986
5,0,3,2,2000.0,8.0,1.5,5,1,1,0,7.601402334583733,2.1972245773362196
3,0,4,4,3000.0,10.0,1.0,8,1,1,0,8.006700845440367,2.3978952727983707
3,0,5,3,4000.0,26.8,1.6666666666666667,8,1,1,0,8.294299608857235,3.3250360206965914
3,0,4,3,3000.0,11.5,1.3333333333333333,7,1,1,0,8.006700845440367,2.5257286443082556
3,0,3,3,2100.0,7.0,1.0,6,1,1,0,7.650168700845001,2.0794415416798357
3,0,4,2,2500.0,17.0,2.0,6,1,1,0,7.824445930877619,2.8903717578961645
3,0,4,3,3200.0,9.0,1.3333333333333333,7,1,1,0,8.071218539969863,2.302585092994046
3,0,4,2,1900.0,8.5,2.0,6,1,1,0,7.550135342488429,2.2512917986064953
5,0,10,3,2400.0,11.25,3.3333333333333335,13,1,1,0,7.783640596221253,2.505525936990736
3,0,3,1,1500.0,15.0,3.0,4,1,1,0,7.313886831633462,2.772588722239781
5,0,3,2,2725.0,10.0,1.5,5,1,1,0,7.9105906122564775,2.3978952727983707
3,0,4,4,3800.0,10.0,1.0,8,1,1,0,8.24301946898925,2.3978952727983707
5,0,3,2,2300.0,10.0,1.5,5,1,1,0,7.741099090035366,2.3978952727983707
3,0,5,5,4500.0,10.0,1.0,10,1,1,0,8.412054873292933,2.3978952727983707
5,0,3,2,1800.0,20.0,1.5,5,1,1,0,7.496097345175956,3.044522437723423
3,0,3,2,3600.0,12.0,1.5,5,1,1,0,8.188966863648876,2.5649493574615367
3,0,3,1,1800.0,7.0,3.0,4,1,1,0,7.496097345175956,2.0794415416798357
3,0,4,3,3880.0,15.0,1.3333333333333333,7,1,1,0,8.263848131368906,2.772588722239781
3,0,4,4,3500.0,7.5,1.0,8,1,1,0,8.160803920954665,2.1400661634962708
2,0,4,2,1500.0,80.0,2.0,6,1,1,0,7.313886831633462,4.394449154672439
3,0,5,5,5000.0,14.0,1.0,10,1,1,0,8.517393171418904,2.70805020110221
3,0,4,4,2600.0,7.75,1.0,8,1,1,0,7.8636512654486515,2.169053700369523
3,0,4,2,4000.0,10.5,2.0,6,1,1,0,8.294299608857235,2.4423470353692043
3,0,3,3,5500.0,11.0,1.0,6,1,1,0,8.612685172875459,2.4849066497880004
3,0,4,3,2980.0,6.5,1.3333333333333333,7,1,1,0,8.000014093678072,2.0149030205422647
5,0,4,3,3200.0,10.0,1.3333333333333333,7,1,1,0,8.071218539969863,2.3978952727983707
3,0,4,4,2200.0,6.0,1.0,8,1,1,0,7.696667081526462,1.9459101490553132
3,0,3,2,1210.0,7.0,1.5,5,1,1,0,7.099201743553092,2.0794415416798357
3,0,3,2,1150.0,6.0,1.5,5,1,1,0,7.048386408721883,1.9459101490553132
3,0,3,2,2200.0,9.5,1.5,5,1,1,0,7.696667081526462,2.3513752571634776
5,0,2,1,1800.0,6.0,2.0,3,1,1,0,7.496097345175956,1.9459101490553132
5,0,3,2,1000.0,6.0,1.5,5,1,1,0,6.90875477931522,1.9459101490553132
3,0,6,6,5500.0,10.0,1.0,12,1,1,0,8.612685172875459,2.3978952727983707
3,0,5,4,3458.0,10.0,1.25,9,1,1,0,8.148734808937169,2.3978952727983707
3,0,4,3,2750.0,10.0,1.3333333333333333,7,1,1,0,7.919719760924575,2.3978952727983707
3,0,10,10,10000.0,42.0,1.0,20,1,1,0,9.210440366976517,3.7612001156935624
3,0,5,3,2400.0,7.5,1.6666666666666667,8,1,1,0,7.783640596221253,2.1400661634962708
8,0,3,2,1000.0,14.0,1.5,5,1,1,0,6.90875477931522,2.70805020110221
3,0,4,4,4300.0,10.0,1.0,8,1,1,0,8.366602832783736,2.3978952727983707
3,0,3,2,1200.0,6.5,1.5,5,1,1,0,7.0909098220799835,2.0149030205422647
3,0,7,7,5000.0,35.0,1.0,14,1,1,0,8.517393171418904,3.58351893845611
3,0,4,4,3452.0,9.0,1.0,8,1,1,0,8.146998697389993,2.302585092994046
4,0,3,1,1400.0,11.36,3.0,4,1,1,0,7.244941546337007,2.514465452029545
3,0,4,4,2100.0,7.0,1.0,8,1,1,0,7.650168700845001,2.0794415416798357
5,0,4,3,3500.0,10.0,1.3333333333333333,7,1,1,0,8.160803920954665,2.3978952727983707
3,0,5,3,1609.0,20.0,1.6666666666666667,8,1,1,0,7.383989457978509,3.044522437723423
3,0,3,2,1366.0,8.15,1.5,5,1,1,0,7.220373836723949,2.21375387928743
5,0,5,4,2400.0,10.5,1.25,9,1,1,0,7.783640596221253,2.4423470353692043
5,0,3,1,1290.0,12.5,3.0,4,1,1,0,7.1631723908466425,2.6026896854443837
3,0,4,3,2400.0,12.6,1.3333333333333333,7,1,1,0,7.783640596221253,2.6100697927420065
3,0,3,2,3000.0,9.7,1.5,5,1,1,0,8.006700845440367,2.3702437414678603
3,0,4,3,3200.0,10.0,1.3333333333333333,7,1,1,0,8.071218539969863,2.3978952727983707
3,0,5,5,5000.0,14.0,1.0,10,1,1,0,8.517393171418904,2.70805020110221
3,0,5,3,3726.0,15.0,1.6666666666666667,8,1,1,0,8.223358899479258,2.772588722239781
9,0,5,5,4500.0,55.0,1.0,10,1,1,0,8.412054873292933,4.02535169073515
8,0,3,1,1500.0,12.5,3.0,4,1,1,0,7.313886831633462,2.6026896854443837
5,0,4,4,7800.0,18.0,1.0,8,1,1,0,8.962007209588313,2.9444389791664403
3,0,4,2,3900.0,13.5,2.0,6,1,1,0,8.268988209506656,2.6741486494265287
11,0,2,1,1500.0,12.3,2.0,3,1,1,0,7.313886831633462,2.5877640352277083
5,0,3,2,1600.0,5.0,1.5,5,1,1,0,7.3783837129967145,1.791759469228055
3,0,7,6,5000.0,31.0,1.1666666666666667,13,1,1,0,8.517393171418904,3.4657359027997265
5,0,4,2,2900.0,7.0,2.0,6,1,1,0,7.972810784121404,2.0794415416798357
3,0,4,3,3000.0,14.0,1.3333333333333333,7,1,1,0,8.006700845440367,2.70805020110221
3,0,4,3,3500.8,26.0,1.3333333333333333,7,1,1,0,8.161032400992216,3.295836866004329
5,0,4,3,3500.0,10.0,1.3333333333333333,7,1,1,0,8.160803920954665,2.3978952727983707
5,0,3,1,1150.0,18.0,3.0,4,1,1,0,7.048386408721883,2.9444389791664403
3,0,4,3,2480.0,14.0,1.3333333333333333,7,1,1,0,7.816416983691801,2.70805020110221
3,0,4,4,3200.0,9.0,1.0,8,1,1,0,8.071218539969863,2.302585092994046
3,0,3,3,1500.0,3.0,1.0,6,1,1,0,7.313886831633462,1.3862943611198906
3,0,3,2,1250.0,8.0,1.5,5,1,1,0,7.1316985104669115,2.1972245773362196
14,0,5,2,1400.0,8.7,2.5,7,1,1,0,7.244941546337007,2.272125885509337
3,0,4,4,3500.0,12.0,1.0,8,1,1,0,8.160803920954665,2.5649493574615367
3,0,3,1,1358.0,10.0,3.0,4,1,1,0,7.214504414151143,2.3978952727983707
3,0,3,2,1200.0,7.0,1.5,5,1,1,0,7.0909098220799835,2.0794415416798357
3,0,4,4,3200.0,8.0,1.0,8,1,1,0,8.071218539969863,2.1972245773362196
5,0,4,3,3279.0,27.0,1.3333333333333333,7,1,1,0,8.09559870137819,3.332204510175204
3,0,4,4,3415.0,8.0,1.0,8,1,1,0,8.13622555490846,2.1972245773362196
3,0,3,2,2150.0,6.8,1.5,5,1,1,0,7.67368812926773,2.0541237336955462
5,0,8,6,6000.0,17.25,1.3333333333333333,14,1,1,0,8.699681400989514,2.9041650800285006
3,0,3,2,1380.0,11.0,1.5,5,1,1,0,7.2305631534092925,2.4849066497880004
3,0,3,3,1500.0,3.0,1.0,6,1,1,0,7.313886831633462,1.3862943611198906
3,0,4,4,3500.0,10.0,1.0,8,1,1,0,8.160803920954665,2.3978952727983707
3,0,4,3,2800.0,10.0,1.3333333333333333,7,1,1,0,7.937731775260109,2.3978952727983707
3,0,5,5,5000.0,26.8,1.0,10,1,1,0,8.517393171418904,3.3250360206965914
8,0,4,2,2300.0,11.0,2.0,6,1,1,0,7.741099090035366,2.4849066497880004
3,0,3,3,1230.0,6.0,1.0,6,1,1,0,7.115582126184454,1.9459101490553132
5,0,3,3,2100.0,10.0,1.0,6,1,1,0,7.650168700845001,2.3978952727983707
3,0,4,3,2450.0,8.5,1.3333333333333333,7,1,1,0,7.804251383528112,2.2512917986064953
3,0,3,3,1568.0,10.0,1.0,6,1,1,0,7.358193752733032,2.3978952727983707
3,0,4,4,7000.0,45.0,1.0,8,1,1,0,8.853808274977197,3.828641396489095
3,0,5,4,3200.0,30.0,1.25,9,1,1,0,8.071218539969863,3.4339872044851463
5,0,4,1,1400.0,15.0,4.0,5,1,1,0,7.244941546337007,2.772588722239781
3,0,4,4,2600.0,7.0,1.0,8,1,1,0,7.8636512654486515,2.0794415416798357
3,0,8,6,3650.0,10.0,1.3333333333333333,14,1,1,0,8.202756381655638,2.3978952727983707
5,0,3,2,2500.0,12.0,1.5,5,1,1,0,7.824445930877619,2.5649493574615367
6,0,6,3,4800.0,22.0,2.0,9,1,1,0,8.476579508530941,3.1354942159291497
3,0,4,3,3000.0,17.0,1.3333333333333333,7,1,1,0,8.006700845440367,2.8903717578961645
3,0,6,3,2500.0,17.0,2.0,9,1,1,0,7.824445930877619,2.8903717578961645
3,0,4,2,2600.0,6.0,2.0,6,1,1,0,7.8636512654486515,1.9459101490553132
3,0,3,3,2145.0,6.0,1.0,6,1,1,0,7.671360923190644,1.9459101490553132
3,0,2,2,2700.0,12.0,1.0,4,1,1,0,7.901377353792616,2.5649493574615367
3,0,3,3,2500.0,14.4,1.0,6,1,1,0,7.824445930877619,2.7343675094195836
3,0,3,2,1200.0,7.0,1.5,5,1,1,0,7.0909098220799835,2.0794415416798357
3,0,4,3,4000.0,15.5,1.3333333333333333,7,1,1,0,8.294299608857235,2.803360380906535
5,0,3,4,2500.0,17.7,0.75,7,1,1,0,7.824445930877619,2.928523523860541
3,0,4,3,3000.0,11.5,1.3333333333333333,7,1,1,0,8.006700845440367,2.5257286443082556
5,0,8,4,6500.0,10.0,2.0,12,1,1,0,8.77971129020447,2.3978952727983707
3,0,6,3,3618.0,42.54,2.0,9,1,1,0,8.193953023563742,3.7736800558064014
3,0,3,4,2750.0,7.0,0.75,7,1,1,0,7.919719760924575,2.0794415416798357
3,0,3,2,1380.0,11.0,1.5,5,1,1,0,7.2305631534092925,2.4849066497880004
3,0,3,2,2450.0,15.5,1.5,5,1,1,0,7.804251383528112,2.803360380906535
3,0,3,2,1347.0,7.0,1.5,5,1,1,0,7.206377291472252,2.0794415416798357
